FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,MAJRIVRS0_,F_ID,PERMIT_NUM,WELL_NAME,OPERATOR,OPERATOR_N,WELL_TYPE,WELL_TYPE_,WELL_STATU,WELL_STA_1,PERMIT_DAT,SPUD_DATE,CONSERVATI,COUNTY,COUNTY_ID,MUNICIPALI,MUNICIPA_1,MUNICIPA_2,LATITUDE,LONGITUDE,PRMRY_FID,UNCONVENTI,SURFACE_EL,WELL_CONFI,COAL_IND,WELL_PAD_N,OLDEST_FOR,TARGET_FOR,PRODUCING_,WELL_PAD_L,ACCESS_ROA,TOTAL_MAXI,REACH_CODE,HUC_CODE,REGION,DATE_PLUGG,WELL_PAD_I,UIC_ID,UIC_TYPE_D,STORAGE_FI,SITE_ID,SITE_NAME,PERMIT_D_1
"0","0","0","0",338.39600000000,"16351","8266",051-00192,AMERICAN WINDOW 2,OIL & GAS SVC INC,OGO-32318,GAS,"3",Active,"7",1987/04/28,1800/01/01,N,Fayette,"26",Washington,Twp,"26941",40.12172200000,-79.86169400000,"42622",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"40870",AMER WINDOW 2 WELL,
"0","0","0","0",1921.24000000000,"16353","8269",051-00193,MARINE COAL 285,OIL & GAS SVC INC,OGO-32318,GAS,"3",Active,"7",1987/04/28,1800/01/01,N,Fayette,"26",Washington,Twp,"26941",40.10880600000,-79.84452800000,"42623",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"40871",MARINE COAL 285 WELL,
"0","0","0","0",1921.24000000000,"16353","8269",051-24723,MARINE COAL 1 OG WELL,WASHINGTON ENERGY CO LLC,OGO-36506,GAS,"3",Active,"7",2020/12/22,,N,Fayette,"26",Washington,Twp,"26941",40.10928000000,-79.84455000000,"846196",N,"0",Vertical Well,,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"846660",MARINE COAL 1 OG WELL,
"0","0","0","0",2355.34000000000,"16357","8306",125-27963,STARKEY 1,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",,1800/01/01,N,Washington,"63",East Bethlehem,Twp,"63929",39.98739700000,-79.99199200000,"808501",N,"0",Undetermined,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"814290",STARKEY 1 OG WELL,
"0","0","0","0",2355.34000000000,"16357","8306",125-27962,DUGGAN 1,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",,1800/01/01,N,Washington,"63",East Bethlehem,Twp,"63929",39.98669400000,-79.99194400000,"808499",N,"0",Undetermined,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"814287",DUGGAN 1 OG WELL,
"0","0","0","0",2355.34000000000,"16357","8306",125-27964,LARK & ELM 1,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",,1800/01/01,N,Washington,"63",East Bethlehem,Twp,"63929",39.98776100000,-79.99275000000,"808502",N,"0",Undetermined,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"814293",LARK & ELM 1 OG WELL,
"0","0","0","0",2355.34000000000,"16357","8306",125-01426,ALFONSO CORAZZI 059-1,EJ BRUMAGE & RA PULTORAK,OGO-32642,GAS,"3",Active,"7",1987/03/30,1800/01/01,N,Washington,"63",East Bethlehem,Twp,"63929",39.99205600000,-79.99377800000,"231831",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"229854",ALFONSO CORAZZI 059-1 WELL,
"0","0","0","0",2655.87000000000,"16358","8313",051-90085,MOORE 798,GREENSBORO GAS CO,OGO-34338,DRY HOLE,"2",Abandoned,"6",,1800/01/01,N,Fayette,"26",Luzerne,Twp,"26922",39.98273100000,-79.99200800000,"796871",N,"670",Vertical Well,,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"803310",MOORE,
"0","0","0","0",2655.87000000000,"16358","8313",051-23287,W WATERS 1,BURKLAND WILLIAM S,OGO-31934,GAS,"3",Proposed But Never Materialized,"9",,,N,Fayette,"26",Luzerne,Twp,"26922",39.99586900000,-79.99305600000,"679805",N,"1114",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"671401",W WATERS 1 OG WELL,
"0","0","0","0",2274.90000000000,"16359","8314",125-01380,A & A GRAHAM 670363,CASTLE GAS CO INC,OGO-1441,GAS,"3",Proposed But Never Materialized,"9",1986/08/04,,N,Washington,"63",Centerville,Boro,"63806",39.99540300000,-79.94963100000,"231785",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"229808",A & A GRAHAM 670363 OG WELL,
"0","0","0","0",2458.83000000000,"16704","10992",129-00853,HOUSTON-STARR (SHADES OF DEATH) 43,APEX ENERGY (PA) LLC,OGO-39639,GAS,"3",Active,"7",2003/07/22,1800/01/01,N,Westmoreland,"65",Penn,Twp,"65950",40.39475500000,-79.74450600000,"640938",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"620882",HOUSTON STARR SHADES OF DEATH 43 OG WELL,
"0","0","0","0",2458.83000000000,"16704","10992",003-20046,HOUSTON-STARR CO 1,STARR ALBERT Q,OGO-16987,DRY HOLE,"2",Plugged OG Well,"15",,1961/08/27,N,Allegheny,"2",Monroeville,Boro,"02129",40.40021400000,-79.73627400000,"7358",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,1961/09/21,"0",,,,"5610",HOUSTON STARR 1 OG WELL,
"0","0","0","0",2458.83000000000,"16704","10992",129-24088,JOHN Z DRAKULIC 1,DRAKULIC JOHN,OGO-51078,GAS,"3",Active,"7",1997/10/22,1800/01/01,N,Westmoreland,"65",Trafford,Boro,"65817",40.39148900000,-79.74669300000,"494509",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"465240",JOHN Z DRAKULIC 1 OG WELL,1998/10/22
"0","0","0","0",1213.82000000000,"16711","11000",129-00853,HOUSTON-STARR (SHADES OF DEATH) 43,APEX ENERGY (PA) LLC,OGO-39639,GAS,"3",Active,"7",2003/07/22,1800/01/01,N,Westmoreland,"65",Penn,Twp,"65950",40.39475500000,-79.74450600000,"640938",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"620882",HOUSTON STARR SHADES OF DEATH 43 OG WELL,
"0","0","0","0",1213.82000000000,"16711","11000",129-24088,JOHN Z DRAKULIC 1,DRAKULIC JOHN,OGO-51078,GAS,"3",Active,"7",1997/10/22,1800/01/01,N,Westmoreland,"65",Trafford,Boro,"65817",40.39148900000,-79.74669300000,"494509",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"465240",JOHN Z DRAKULIC 1 OG WELL,1998/10/22
"0","0","0","0",3048.87000000000,"16712","11002",129-90085,SUE T DUFF 57,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",,1800/01/01,N,Westmoreland,"65",Murrysville,Boro,"65935",40.42713000000,-79.68510700000,"798449",N,"900",Vertical Well,,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"804888",SUE T DUFF,
"0","0","0","0",3048.87000000000,"16712","11002",129-90087,SUE T DUFF 4,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",,1800/01/01,N,Westmoreland,"65",Murrysville,Boro,"65935",40.42486500000,-79.68295100000,"795444",N,"900",Vertical Well,,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"801883",SUE T DUFF,
"0","0","0","0",3048.87000000000,"16712","11002",129-90086,SUE T DUFF 2,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",,1800/01/01,N,Westmoreland,"65",Murrysville,Boro,"65935",40.42637500000,-79.68492800000,"800380",N,"920",Vertical Well,,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"806819",SUE T DUFF,
"0","0","0","0",1325.83000000000,"16715","11013",003-21387,TRAFFORD COMMERCE CENTER INC 1,D & B GAS PROD LLC,OGO-51079,GAS,"3",Active,"7",1996/01/23,1800/01/01,N,Allegheny,"2",Trafford,Boro,"65817",40.39212000000,-79.76027900000,"7898",N,"800",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"6150",TRAFFORD COMMERCE CTR 1 OG WELL,1997/01/23
"0","0","0","0",1325.83000000000,"16715","11013",003-21417,TRAFFORD COMMERCE CENTER INC 4,KRIEBEL ACQUISITION CO LLC,OGO-69246,GAS,"3",Active,"7",1997/08/08,1997/10/06,N,Allegheny,"2",Trafford,Boro,"65817",40.38849700000,-79.75397700000,"492366",N,"800",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"462779",TRAFFORD COMMERCE CTR 4 OG WELL,1998/08/08
"0","0","0","0",1355.59000000000,"16716","11015",003-21417,TRAFFORD COMMERCE CENTER INC 4,KRIEBEL ACQUISITION CO LLC,OGO-69246,GAS,"3",Active,"7",1997/08/08,1997/10/06,N,Allegheny,"2",Trafford,Boro,"65817",40.38849700000,-79.75397700000,"492366",N,"800",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"462779",TRAFFORD COMMERCE CTR 4 OG WELL,1998/08/08
"0","0","0","0",2789.86000000000,"16717","11029",129-26557,ANGELCYK 5,ATLAS RESOURCES LLC,OGO-66455,GAS,"3",Operator Reported Not Drilled,"283",2006/11/03,,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.24649400000,-79.75186900000,"685057",N,"770",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"678386",ANGELCYK 5 OG WELL,2007/11/03
"0","0","0","0",2789.86000000000,"16717","11029",129-26620,ANGELCYK 4,ATLAS RESOURCES LLC,OGO-66455,GAS,"3",Proposed But Never Materialized,"9",,,N,Westmoreland,"65",Sewickley,Twp,"65954",40.23288300000,-79.75211900000,"687112",N,"790",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"680897",ANGELCYK 4 OG WELL,
"0","0","0","0",2789.86000000000,"16717","11029",129-27779,ANGELCYK 5,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2009/01/06,,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.24649400000,-79.75186900000,"714245",N,"770",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"715222",ANGELCYK 5 OG WELL,2010/01/06
"0","0","0","0",2671.56000000000,"16718","11030",129-26557,ANGELCYK 5,ATLAS RESOURCES LLC,OGO-66455,GAS,"3",Operator Reported Not Drilled,"283",2006/11/03,,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.24649400000,-79.75186900000,"685057",N,"770",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"678386",ANGELCYK 5 OG WELL,2007/11/03
"0","0","0","0",2671.56000000000,"16718","11030",129-27779,ANGELCYK 5,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2009/01/06,,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.24649400000,-79.75186900000,"714245",N,"770",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"715222",ANGELCYK 5 OG WELL,2010/01/06
"0","0","0","0",3515.57000000000,"16719","11032",129-21512,ROBERT A RAY G230,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1979/05/29,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.23861800000,-79.77477300000,"235426",N,"755",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"233449",ROBERT A RAY G230 WELL,1980/05/29
"0","0","0","0",3515.57000000000,"16719","11032",129-26661,WACHS 1,ATLAS RESOURCES LLC,OGO-66455,GAS,"3",Operator Reported Not Drilled,"283",2007/04/03,,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.24832800000,-79.76478600000,"687716",N,"780",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"681745",WACHS 1 OG WELL,2008/04/03
"0","0","0","0",3515.57000000000,"16719","11032",129-00665,W R MAURER 670215,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1986/07/18,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.23066700000,-79.77483300000,"233784",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"231807",W R MAURER 670215 WELL,
"0","0","0","0",3515.57000000000,"16719","11032",129-00666,R A RAY 670230,COLUMBIA GAS TRANS LLC,OGO-2017,GAS,"3",Active,"7",1986/07/18,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.23847200000,-79.77322200000,"233785",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"231808",R A RAY 670230 WELL,
"0","0","0","0",3419.09000000000,"16721","11035",129-00861,SEWICKLEY CREEK WATERSHED ASSOC 1,UNKNOWN OPR,OGO-99999,GAS,"3",Abandoned,"6",2006/01/04,1800/01/01,N,Westmoreland,"65",Sewickley,Twp,"65954",40.24983300000,-79.76491700000,"675496",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"665454",SEWICKLEY CREEK WARTERSHED ASSOC 1 OG WELL,
"0","0","0","0",3419.09000000000,"16721","11035",129-21512,ROBERT A RAY G230,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1979/05/29,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.23861800000,-79.77477300000,"235426",N,"755",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"233449",ROBERT A RAY G230 WELL,1980/05/29
"0","0","0","0",3419.09000000000,"16721","11035",129-26661,WACHS 1,ATLAS RESOURCES LLC,OGO-66455,GAS,"3",Operator Reported Not Drilled,"283",2007/04/03,,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.24832800000,-79.76478600000,"687716",N,"780",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"681745",WACHS 1 OG WELL,2008/04/03
"0","0","0","0",3419.09000000000,"16721","11035",129-00665,W R MAURER 670215,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1986/07/18,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.23066700000,-79.77483300000,"233784",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"231807",W R MAURER 670215 WELL,
"0","0","0","0",1601.35000000000,"16727","11046",129-21640,ELIZABETH K SHIRER 8201,LOUDEN PROP CO,OGO-28549,DRY HOLE,"2",Plugged OG Well,"15",,1980/07/16,N,Westmoreland,"65",East Huntingdon,Twp,"65931",40.08557400000,-79.64167500000,"235552",N,"1030",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,1980/07/25,"0",,,,"233575",ELIZABETH K SHIRER 8201 WELL,
"0","0","0","0",1158.95000000000,"16732","11054",051-23592,COTTOM LEONARD UNIT 1,RANGE RESOURCES APPALACHIA LLC,OGO-60915,GAS,"3",Operator Reported Not Drilled,"283",2007/04/19,,N,Fayette,"26",Lower Tyrone,Twp,"26921",40.10302400000,-79.66647800000,"691836",N,"995",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"687244",COTTON LEONARD UNIT 1 OG WELL,2008/04/19
"0","0","0","0",1158.95000000000,"16732","11054",051-23593,COTTOM LEONARD UNIT 2,RANGE RESOURCES APPALACHIA LLC,OGO-60915,GAS,"3",Operator Reported Not Drilled,"283",2007/04/19,,N,Fayette,"26",Lower Tyrone,Twp,"26921",40.10035700000,-79.66758900000,"691837",N,"1020",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"687245",COTTOM LEONARD UNIT 2 OG WELL,2009/04/19
"0","0","0","0",1662.52000000000,"16733","11055",051-23592,COTTOM LEONARD UNIT 1,RANGE RESOURCES APPALACHIA LLC,OGO-60915,GAS,"3",Operator Reported Not Drilled,"283",2007/04/19,,N,Fayette,"26",Lower Tyrone,Twp,"26921",40.10302400000,-79.66647800000,"691836",N,"995",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"687244",COTTON LEONARD UNIT 1 OG WELL,2008/04/19
"0","0","0","0",1662.52000000000,"16733","11055",051-23593,COTTOM LEONARD UNIT 2,RANGE RESOURCES APPALACHIA LLC,OGO-60915,GAS,"3",Operator Reported Not Drilled,"283",2007/04/19,,N,Fayette,"26",Lower Tyrone,Twp,"26921",40.10035700000,-79.66758900000,"691837",N,"1020",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"687245",COTTOM LEONARD UNIT 2 OG WELL,2009/04/19
"0","0","0","0",1652.55000000000,"16734","11056",129-26526,PANDULLO 1,RANGE RESOURCES APPALACHIA LLC,OGO-60915,COMB. OIL&GAS,"6",Operator Reported Not Drilled,"283",2006/09/13,,N,Westmoreland,"65",East Huntingdon,Twp,"65931",40.09321800000,-79.65311600000,"684165",N,"1010",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"677173",PANDULLO 1 OG WELL,2009/09/13
"0","0","0","0",1877.10000000000,"16738","11062",129-90064,JACOBS CREEK OIL 1,PEOPLES NATURAL GAS CO LLC,OGO-39243,DRY HOLE,"2",Abandoned,"6",,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.11175600000,-79.69538800000,"799391",N,"964",Vertical Well,,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"805830",JACOBS CREEK OIL,
"0","0","0","0",3521.55000000000,"16743","11067",129-28101,JACOBS CREEK OIL CO 36,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2009/10/27,2010/03/30,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.11416000000,-79.72046600000,"724044",N,"1020",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"726354",JACOBS CREEK OIL CO 36 OG WELL,2010/10/27
"0","0","0","0",789.27900000000,"16744","11069",129-00367,JACOBS CREEK OIL CO 2,PEOPLES NATURAL GAS CO LLC,OGO-39243,GAS,"3",Plugged OG Well,"15",1987/04/15,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.10962900000,-79.70407100000,"233485",N,"885",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,1987/09/17,"0",,,,"231508",JACOBS CREEK OIL 2 WELL,
"0","0","0","0",3208.22000000000,"16745","11071",051-24275,JACOBS CREEK OIL CO 44,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",2009/11/06,2010/06/22,N,Fayette,"26",Perry,Twp,"26929",40.11196000000,-79.71767400000,"724046",N,"940",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"726357",JACOBS CREEK OIL CO 44 OG WELL,2010/11/06
"0","0","0","0",1299.54000000000,"16747","11074",129-00367,JACOBS CREEK OIL CO 2,PEOPLES NATURAL GAS CO LLC,OGO-39243,GAS,"3",Plugged OG Well,"15",1987/04/15,1800/01/01,N,Westmoreland,"65",South Huntingdon,Twp,"65956",40.10962900000,-79.70407100000,"233485",N,"885",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,1987/09/17,"0",,,,"231508",JACOBS CREEK OIL 2 WELL,
"0","0","0","0",2484.42000000000,"16751","11080",051-20422,DANIEL H WEINMAN 1,QUESTA PETRO CO,OGO-5089,GAS,"3",Active,"7",1984/08/28,1984/09/07,N,Fayette,"26",Bullskin,Twp,"26908",40.12472400000,-79.53669300000,"43072",N,"1043",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"41320",DANIEL H WEINMAN 1 WELL,1985/08/28
"0","0","0","0",2354.89000000000,"16768","11105",051-20422,DANIEL H WEINMAN 1,QUESTA PETRO CO,OGO-5089,GAS,"3",Active,"7",1984/08/28,1984/09/07,N,Fayette,"26",Bullskin,Twp,"26908",40.12472400000,-79.53669300000,"43072",N,"1043",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"41320",DANIEL H WEINMAN 1 WELL,1985/08/28
"0","0","0","0",20.31550000000,"16770","11107",051-20422,DANIEL H WEINMAN 1,QUESTA PETRO CO,OGO-5089,GAS,"3",Active,"7",1984/08/28,1984/09/07,N,Fayette,"26",Bullskin,Twp,"26908",40.12472400000,-79.53669300000,"43072",N,"1043",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"41320",DANIEL H WEINMAN 1 WELL,1985/08/28
"0","0","0","0",2538.67000000000,"16771","11108",129-00183,WESTMORELAND WATER 1,CAMPBELL DALE H,OGO-10597,GAS,"3",Active,"7",1985/11/18,1800/01/01,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22380600000,-79.54822200000,"233301",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"231324",WESTMORELAND WATER 1 WELL,
"0","0","0","0",2538.67000000000,"16771","11108",129-22494,TARR 1,MICHAEL HARJU,OGO-36206,GAS,"3",Active,"7",1984/10/02,1800/01/01,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22279000000,-79.55963000000,"236359",N,"1060",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"234382",TARR 1 WELL,1985/10/02
"0","0","0","0",2538.67000000000,"16771","11108",129-24162,WILKINSON 2 OG WELL,MID EAST OIL CO,OGO-6499,GAS,"3",Active,"7",1998/07/27,1800/01/01,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22244600000,-79.55048100000,"517175",N,"0",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"488707",WILKINSON 2 OG WELL,1999/07/27
"0","0","0","0",2538.67000000000,"16771","11108",129-26503,KING UNIT 1,DORSO LP,OGO-38642,GAS,"3",Active,"7",2006/09/08,2006/10/11,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22245800000,-79.55656000000,"683658",N,"950",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"676509",KING UNIT 1 OG WELL,2007/09/08
"0","0","0","0",3289.85000000000,"16772","11109",129-22494,TARR 1,MICHAEL HARJU,OGO-36206,GAS,"3",Active,"7",1984/10/02,1800/01/01,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22279000000,-79.55963000000,"236359",N,"1060",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"234382",TARR 1 WELL,1985/10/02
"0","0","0","0",3289.85000000000,"16772","11109",129-22470,GRANT B HILLIS 1,APOLLO RESOURCES LLC,OGO-39623,GAS,"3",Active,"7",1984/12/28,1984/12/22,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22921700000,-79.57317600000,"236335",N,"960",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"234358",GRANT B HILLIS 1 WELL,1985/12/28
"0","0","0","0",3289.85000000000,"16772","11109",129-20890,LIGHTCRAFT CORP 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1976/06/01,1976/06/07,N,Westmoreland,"65",Hempfield,Twp,"65001",40.23073400000,-79.58020800000,"234803",N,"940",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"232826",LIGHTCRAFT 1 WELL,1977/06/01
"0","0","0","0",3289.85000000000,"16772","11109",129-26503,KING UNIT 1,DORSO LP,OGO-38642,GAS,"3",Active,"7",2006/09/08,2006/10/11,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22245800000,-79.55656000000,"683658",N,"950",Vertical Well,NonCoal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"676509",KING UNIT 1 OG WELL,2007/09/08
"0","0","0","0",3289.85000000000,"16772","11109",129-22261,DALE E NUTTER UNIT 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1983/08/12,1984/04/19,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22913900000,-79.56882200000,"236171",N,"955",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"234194",DALE E NUTTER UNIT 1 WELL,1984/08/12
"0","0","0","0",2106.89000000000,"16773","11110",129-21252,ANDREW KUSIOLEK 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",1978/04/20,1978/08/22,N,Westmoreland,"65",Hempfield,Twp,"65001",40.20933300000,-79.61702800000,"235166",N,"920",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"233189",ANDREW KUSIOLEK 1 WELL,1979/04/20
"0","0","0","0",2106.89000000000,"16773","11110",129-22250,SUPER VALU STORES INC 0,QUESTA PETRO CO,OGO-5089,GAS,"3",Active,"7",1983/07/19,1983/10/22,N,Westmoreland,"65",New Stanton,Boro,"65964",40.21305600000,-79.61425000000,"236160",N,"925",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"234183",SUPER VALU STORES 0 WELL,1984/07/19
"0","0","0","0",3212.25000000000,"16774","11112",129-21386,JAMES C POOLE 1,APOLLO RESOURCES LLC,OGO-39623,GAS,"3",Active,"7",,1978/12/12,N,Westmoreland,"65",Mount Pleasant,Twp,"65943",40.21872800000,-79.52580600000,"235300",N,"970",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"233323",JAMES C POOLE 1 WELL,
"0","0","0","0",1665.63000000000,"16775","11113",129-00183,WESTMORELAND WATER 1,CAMPBELL DALE H,OGO-10597,GAS,"3",Active,"7",1985/11/18,1800/01/01,N,Westmoreland,"65",Hempfield,Twp,"65001",40.22380600000,-79.54822200000,"233301",N,"0",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"231324",WESTMORELAND WATER 1 WELL,
"0","0","0","0",1665.63000000000,"16775","11113",129-21702,BENYO WILKINSON 1,DIVERSIFIED PROD LLC,OGO-65675,GAS,"3",Active,"7",,1981/01/28,N,Westmoreland,"65",Mount Pleasant,Twp,"65943",40.22093000000,-79.54348900000,"235612",N,"956",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"233635",BENYO WILKINSON 1 WELL,
"0","0","0","0",1665.63000000000,"16775","11113",129-21305,JOHN W WILKINSON ET UX 1,MID EAST OIL CO,OGO-6499,GAS,"3",Active,"7",1978/08/03,1978/09/05,N,Westmoreland,"65",Mount Pleasant,Twp,"65943",40.22200000000,-79.54569400000,"235218",N,"955",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"233241",JOHN W WILKINSON ET UX 1 WELL,1979/08/03
"0","0","0","0",2164.70000000000,"16776","11118",129-27734,T JAMIESON 001,KRIEBEL MINERALS INC,OGO-60910,GAS,"3",Operator Reported Not Drilled,"283",2008/12/01,,N,Westmoreland,"65",New Stanton,Boro,"65964",40.21700000000,-79.60438100000,"712949",N,"982",Vertical Well,Coal,,,,,,,,,,EP DOGO SWDO Dstr Off,,"0",,,,"713711",T JAMIESON 001 OG WELL,2009/12/01
